id,predicted_price
5363200266,466546.0
8682261650,514366.0
3224510080,645050.0
3211270160,493387.0
9269200520,414750.0
293810190,444331.0
4197400043,292710.0
3026079031,308905.0
5332200405,668084.0
2473411210,387071.0
9268200315,480520.0
8123500050,587891.0
3221069091,312693.0
2485000165,528787.0
4058800215,554063.0
1926059039,760468.0
2533300680,1553410.0
3343903640,280672.0
5700003705,958674.0
2023049372,411967.0
4058800830,801825.0
3333002302,473474.0
2944500340,366802.0
1982200790,772263.0
8929000270,557453.0
8122101440,346113.0
7525530470,606903.0
9332800020,332641.0
3878900525,335905.0
5420300210,204053.0
9232900165,315618.0
6414100026,402509.0
3013300660,619535.0
7954300120,525122.0
1081200360,289856.0
2877102345,498715.0
2202500255,371313.0
7984400050,300439.0
9558020380,495414.0
7812801850,268052.0
8944460020,381431.0
2306400040,670418.0
8649400410,315711.0
7889602020,229062.0
2041000025,442337.0
871001484,590551.0
2767602141,643381.0
3630180470,1296120.0
2769602140,520020.0
2473250280,398583.0
5422560660,419854.0
3756600240,371403.0
8651600160,392576.0
7202300540,907042.0
8961950250,480812.0
3303000130,376695.0
3303000130,376695.0
798000062,318483.0
1695900150,779946.0
1604730150,765012.0
4136930310,406582.0
8835401250,923471.0
8665900328,463731.0
9262800255,345999.0
1853080570,815010.0
5556300114,387270.0
9517200290,527204.0
4037200295,468049.0
7417100123,367720.0
2620069077,190000.0
7922720040,536907.0
558100090,489109.0
257000037,381049.0
3319500385,724142.0
9297301520,229793.0
3580900090,311970.0
1321039076,242842.0
7227801581,269048.0
9407001620,230536.0
2130400150,372611.0
2312400200,263896.0
4046700210,378103.0
1193000480,1074672.0
1492800296,401263.0
3013300017,386090.0
3630240140,622001.0
1049010390,247661.0
9320900420,240572.0
4315700060,319606.0
2591010290,277157.0
323089085,425655.0
6600400270,258631.0
2919701105,536497.0
7202360670,768470.0
8927600100,1100946.0
3211700045,603239.0
4027701326,501490.0
1601600195,223430.0
7853280350,1378472.0
3629970130,675456.0
7203120020,539339.0
9542900190,198084.0
8035350120,496056.0
1238501184,613839.0
251200240,441020.0
8945300200,203371.0
2162000160,498989.0
5466310060,361248.0
1239400064,408037.0
5205000020,533623.0
1720800305,331663.0
7280300375,730890.0
2095800400,380697.0
7852010950,571500.0
1428001160,337578.0
9528104910,558851.0
8644210470,674603.0
7923300310,385575.0
254000100,789281.0
1931300688,456716.0
7007700030,460295.0
422049178,213097.0
422069067,512503.0
2923049393,372894.0
930000305,560060.0
2461900448,612238.0
2610100020,320540.0
2895550050,240368.0
7701700040,271570.0
2460900020,775186.0
9827700105,843626.0
1005000240,608937.0
7200001254,310513.0
866400040,383506.0
305000170,727136.0
2260800110,717540.0
3442000127,358880.0
5253300437,376359.0
7576700150,822034.0
5469501410,823922.0
5104531120,893690.0
723049434,263509.0
622069006,1370940.0
2517101200,353432.0
8159620160,270758.0
5561300640,361752.0
3317010130,303632.0
4364200250,303563.0
8732300060,658202.0
5603700025,456754.0
3585900190,568202.0
3996900575,239313.0
8731801260,311835.0
3810000860,313791.0
5700003585,2115210.0
6332000050,451116.0
9286100250,347852.0
9471201110,852932.0
9290800050,480209.0
7300200400,486901.0
526069024,1142137.0
1454600156,1238632.0
3904980360,477566.0
2626119062,182717.0
8651730290,425032.0
7611200195,578745.0
1919800260,827909.0
6632900354,263921.0
3972900195,291059.0
5151600170,301936.0
7016000440,391166.0
871000435,516880.0
9578060540,439172.0
2332700060,582809.0
766000240,281891.0
4363700200,324483.0
7100000250,268965.0
2781250560,249244.0
2781250100,369487.0
5419800220,299768.0
7147600245,274428.0
2926069083,715959.0
6189200125,519178.0
9542830160,274902.0
5152200020,301819.0
9412900045,360381.0
6600410480,370870.0
6979970080,513235.0
5636010280,230381.0
1732801300,696701.0
5561401530,343220.0
9578500510,633815.0
7304300906,300005.0
1223089077,637568.0
721049207,373890.0
8691330310,494218.0
1523069204,347765.0
3188100105,658353.0
6608500290,396623.0
2891400410,433142.0
7663700551,285194.0
5413200140,266331.0
425069139,427952.0
6713700155,359690.0
2767603505,665218.0
7789000080,178005.0
9211500620,248952.0
9211500620,248952.0
3750604417,325202.0
7922800320,544360.0
1471620240,313714.0
2222059052,474530.0
9551200270,756401.0
2767603160,531149.0
9406710060,499617.0
8929000250,467812.0
5538300120,503186.0
2223069120,679574.0
1652500060,1184201.0
8564500240,299461.0
3629700120,653292.0
3943600070,452762.0
4171200025,289981.0
2425049063,1683223.0
9828701650,333969.0
3581000340,377261.0
8100900015,405928.0
2125059161,722342.0
304000380,211541.0
8146200070,869244.0
686530170,482809.0
2917200645,452022.0
9547200530,719538.0
2122059199,690758.0
1150000740,697795.0
5706200060,324829.0
9265410010,199724.0
4083800555,522763.0
6152900332,269408.0
2520900301,274972.0
9828200790,686997.0
1657530180,365458.0
7471900045,323554.0
9828200460,432726.0
1775900140,336217.0
6139800430,438226.0
7214400005,454798.0
5332200026,467558.0
9510970300,694005.0
2540830020,401106.0
3392100140,193261.0
1326069191,345160.0
2125059112,493283.0
859000022,586807.0
8854100350,541922.0
121059007,248812.0
7977201707,532432.0
3859900060,2686096.0
8815400735,817116.0
705700530,614486.0
6600780130,538770.0
6378500105,391776.0
8143000310,402288.0
2877102330,709545.0
3526039074,448182.0
2115510300,300648.0
3024059014,989546.0
2141330360,404807.0
546000400,640858.0
2071500011,494721.0
7972000240,245470.0
7016200460,358580.0
6204200180,476860.0
1552100135,596788.0
88000173,355320.0
2581900235,439659.0
9211500560,259846.0
621069218,471166.0
1321970240,357035.0
798000630,354357.0
421000285,265766.0
2824600180,759411.0
3832051140,384856.0
1237500105,568276.0
8802400906,329961.0
3166900270,369775.0
3682000060,371164.0
5469700020,351539.0
1245001820,502928.0
9547205660,294127.0
7974700122,443328.0
7550801225,731662.0
1099950050,1225774.0
1402900460,587398.0
7636800041,558245.0
2115720270,347079.0
8651441750,206999.0
3904100035,367846.0
8815400020,700889.0
3303860590,578945.0
5427110040,620150.0
1782000160,460653.0
6204420290,357770.0
3995700245,272363.0
7955040130,339169.0
1442880650,629417.0
8833510230,800257.0
7283900551,249142.0
4396000180,294129.0
7504021310,732078.0
322059264,326972.0
3654800040,387765.0
2767704777,522725.0
3278602190,377763.0
3236500220,452747.0
3410600100,354534.0
629410180,488572.0
3352402250,160120.0
4363700304,406238.0
7237550130,745750.0
9808590210,706570.0
8074200175,289689.0
3463400330,432727.0
6306400140,1002407.0
8564950250,898869.0
5381000070,272500.0
9826700697,823404.0
8132700190,505264.0
7943000020,209011.0
9547204675,436364.0
4112100101,691892.0
727500030,541570.0
114101426,313493.0
9274202005,621888.0
1193000380,849653.0
3039000020,385114.0
7852170130,674930.0
2624079010,556440.0
4137010540,426687.0
7576200012,766206.0
1138020020,239604.0
3969300030,172342.0
898000200,201664.0
5153100030,269416.0
5104532030,651433.0
4406000050,241360.0
9274203390,514074.0
8682290360,417979.0
6928600330,317525.0
4139680070,514919.0
6844702690,340048.0
2154970020,1482680.0
4385701285,1098343.0
2426059071,418226.0
2867300160,611311.0
9512500720,480450.0
1773101020,355377.0
8687800100,295330.0
3627800050,552559.0
1604600227,375699.0
3300701170,416016.0
9250900111,365017.0
7015200790,515529.0
1311100490,240254.0
2469000010,333744.0
1982201596,775678.0
1862700290,276287.0
2586800270,230628.0
9528102772,648560.0
5490210200,288385.0
6669080020,379216.0
179003055,271635.0
1860600535,1161577.0
1592000130,561699.0
3905040170,339101.0
9320500080,380161.0
9276200850,529405.0
224069114,471014.0
2260000340,603865.0
5096300130,339662.0
3432500215,406944.0
2600000050,504297.0
8856003839,153894.0
2492200435,331541.0
7855900110,658078.0
6806100250,290654.0
2770603523,472938.0
1370800515,1484504.0
2726049150,412840.0
1226059161,481126.0
1068000375,4498360.0
9528104109,444317.0
5126310060,742913.0
1951820070,542497.0
1545805980,496521.0
9464700340,540544.0
4319200675,782759.0
7518500885,722986.0
7852020620,437599.0
869700370,408315.0
8643000190,302398.0
8902000267,541329.0
7972602435,252631.0
2050100210,689232.0
6705120540,361798.0
2767601390,925144.0
4141000490,577000.0
9345400350,709283.0
3222079162,390820.0
7789000120,227663.0
6646200770,653002.0
6666800180,395732.0
1725800280,448249.0
6117500460,537964.0
5470100220,268422.0
5457300478,623434.0
7550800195,431668.0
7787050180,796236.0
6204430250,369992.0
7640400250,510362.0
624110920,963040.0
3629920140,331674.0
7173700518,612956.0
3210200395,228483.0
2473480560,340911.0
2623089141,570235.0
1423800080,265048.0
2076400050,359363.0
3832060120,252148.0
7702600930,355311.0
5101404555,395984.0
3723800415,365967.0
3356403400,252934.0
9214400125,474969.0
1797500530,423721.0
9551201660,996795.0
3878900815,549134.0
1760650280,322216.0
5466410030,231373.0
6388930620,477117.0
2331300395,865876.0
9412700160,298426.0
871001611,521341.0
3142600120,700510.0
3995700220,256880.0
2310000280,319943.0
8039900400,326913.0
7504021510,1123460.0
1959700445,1265434.0
1556200155,624663.0
3629960590,441298.0
259000240,412942.0
662440020,334431.0
3123049142,600683.0
321100260,485853.0
6840701095,706686.0
3738900165,421497.0
4427100130,498403.0
9238500100,399084.0
6145601810,333940.0
2570300090,381888.0
4017600010,477665.0
1005000220,989791.0
1257202120,500691.0
9527000490,395500.0
8691400080,718820.0
1726069084,379760.0
248000240,200500.0
6113400046,264087.0
2130702350,511866.0
920069052,238734.0
6071300160,364660.0
1623049041,126427.0
9268200285,353930.0
1843100520,361811.0
2887700826,545702.0
9122000385,699847.0
9475700220,426455.0
2804600005,779862.0
2896400300,503194.0
5015000180,1060966.0
3630220180,771474.0
8832900780,582311.0
1568100300,284006.0
8718500610,278611.0
4147200140,758448.0
1973700030,864827.0
8862000075,184675.0
9320990110,372804.0
1151100035,352057.0
2011000010,263078.0
1651500060,525354.0
446000190,557280.0
2344300220,488975.0
523049195,278385.0
9191200015,676190.0
7942601410,528743.0
7137800300,230957.0
7853300280,416446.0
6654700240,353308.0
569000050,395006.0
3584000180,241417.0
2026079055,231997.0
8898700880,318799.0
5075400150,655494.0
8731981360,614940.0
4222500020,208149.0
7996720050,465600.0
4077800094,563743.0
6446200365,699560.0
2824089053,376534.0
1311800220,254013.0
3522049063,543279.0
1721801280,135189.0
6131600240,263969.0
7202310040,518012.0
1123059125,504674.0
646910160,316550.0
5630500005,363395.0
3342100785,306767.0
9547205610,526764.0
1773100123,358509.0
3353400092,402716.0
217500015,379297.0
3649100031,379096.0
7896300150,274599.0
623049185,185032.0
1773100430,356790.0
1781500220,711052.0
3395380200,311704.0
2424059170,1969024.0
4389200765,1235915.0
1543000060,483071.0
6154900005,580364.0
2902200240,724735.0
1442880640,662267.0
8562770490,413638.0
2768300655,809738.0
3432501315,304206.0
5035300570,519988.0
3626039028,374921.0
3876540780,367967.0
327000100,612997.0
7551300065,524315.0
1312920060,324786.0
2215901230,378592.0
6306800010,467533.0
2767700022,595000.0
5589900610,559176.0
4320200020,453027.0
5249804655,493177.0
9238500480,465176.0
3885806565,844758.0
7905200205,420281.0
5727500102,285449.0
3585220070,340795.0
2078500210,473075.0
1839920050,326231.0
534000080,404481.0
856000255,531375.0
4141010110,848589.0
9558040820,718248.0
7768700315,416627.0
2796100640,442430.0
1922059010,132684.0
3448000542,585904.0
3883100220,327261.0
7237301210,303967.0
3893100456,640001.0
9578501110,409112.0
6145601995,237827.0
4024100120,270176.0
8899000050,376898.0
3396820010,466430.0
6749700117,367165.0
1954400060,306449.0
3303970100,487534.0
2540850070,417012.0
3797000745,707700.0
7883603700,258119.0
3438501452,262621.0
3530210260,655981.0
3598600049,196789.0
731500170,354083.0
7129304375,250420.0
263000006,328027.0
7212660560,421417.0
1112700010,282472.0
3420069060,712416.0
2473000470,467050.0
8691390980,635964.0
6184700100,423301.0
4476400275,481717.0
2968801240,274314.0
1529300160,407524.0
7640400070,462820.0
7016100380,384557.0
2172000890,246233.0
4035900015,446018.0
9528104660,905441.0
507100005,316291.0
2783100160,317764.0
3629921140,974883.0
1099750610,315507.0
1330300451,783423.0
